ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,City,Neightbourhood,Links,Description,Date_Scraped,District,nom_barri
id657004402480,Piso  en  Carrer de coll 59. Piso con 3 habitaciones,449000,3,2,103,4359,FLAT,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_calle_de_coll_59_la_sagrera-barcelona-i657004402480.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,Fecha de entrega: junio 2023  Nueva promoción en el corazón del barrio barcelonés de La Sagrera. Zona inmersa en un pr...,2023-06-23,Sant Andreu,la Sagrera
id10356004492994,Piso  Carrer de llull. Expectacular piso en venta en sant adrian,439000,3,2,95,4621,FLAT,Barcelona,Besòs,https://www.habitaclia.com/comprar-piso-expectacular_en_venta_en_sant_adrian_besos_maresme-barcelona-i10356004492994.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO EN VENTA EN SANT ADRIÀ DE BESÓS. Inmueble ubicado en una moderna y tranquila finca construida en el año 2021, que...",2023-06-23,Sant Martí,el Besòs i el Maresme
id10518004391891,Piso  Rambla de la muntanya. Piso con 3 habitaciones con ascensor,200000,3,1,70,2857,FLAT,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_guinardo-barcelona-i10518004391891.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Excelente piso de 70 m² en finca de 1962. Se compone de salón-comedor, tres dormitorios (uno doble y dos individuales)...",2023-06-23,Horta-Guinardó,el Guinardó
id1934003602969,Piso  Barcelona - calle camelies. Piso en venta a reformar,239000,3,1,69,3464,FLAT,Barcelona,Baix Guinardó,https://www.habitaclia.com/comprar-piso-en_venta_a_reformar_baix_guinardo-barcelona-i1934003602969.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso en venta, consta de 76 m2 construidos (según catastro)  y 69 m2 utiles ( segun cedula de habitabilidad) distribuido...",2023-06-23,Horta-Guinardó,el Baix Guinardó
id32757000000164,Piso  en  Carrer de piquer. Piso con 3 habitaciones con ascensor,259000,3,1,68,3809,FLAT,Barcelona,El Poble Sec,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calle_de_piquer_el_poble_sec_parc_de_montjuic-barcelona-i32757000000164.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En una calle muy tranquila del Poble Sec, al lado del Paral.lel, cerca de la calle Blai famosa por sus bares de pinchos...",2023-06-23,Sants-Montjuïc,el Poble-sec
id3050004446441,"Ático  en  Pedralbes. Ático con ascensor, calefacción, aire acondicionado, vistas al m",399000,1,1,54,7389,PENTHOUSE,Barcelona,Pedralbes,https://www.habitaclia.com/comprar-atico-con_ascensor_calefaccion_aire_acondicionado_vistas_al_m_pedralbes-barcelona-i3050004446441.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PRECIOSO ATICO CON GRAN TERRAZA Y VISTAS, EN PEDRALBES  Precioso ático de 50m2 construidos, con vistas a toda la ciuda...",2023-06-23,Les Corts,Pedralbes
id12961004390607,Piso  Carrer d'aragó. Piso con 2 habitaciones con calefacción y aire acondicionado,172000,2,1,45,3822,FLAT,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_calefaccion_y_aire_acondicionado_la_nova_esquerra_de_l_eixample-barcelona-i12961004390607.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Excelente piso reformado junto al parque de Joan Miró. Consta de 2 dormitorios, de los que uno es doble de 12 m²; salón...",2023-06-23,Eixample,la Nova Esquerra de l'Eixample
id31686000000345,Piso  Barcelona - cl marroc. Reformado y con terraza con barbacoa,222000,1,1,39,5692,FLAT,Barcelona,Provençals del Poblenou,https://www.habitaclia.com/comprar-piso-reformado_y_con_terraza_con_barbacoa_provenc_als_del_poblenou-barcelona-i31686000000345.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Bienvenidos a este anuncio, donde les presentamos un espectacular piso en venta ubicado en Barcelona, en la maravillosa...",2023-06-23,Sant Martí,Provençals del Poblenou
id3916004380940,"Piso  Gran via de les corts catalanes. Piso con 3 habitaciones con ascensor, calefacción y aire acondic",625000,3,3,123,5081,FLAT,Barcelona,Fort Pienc,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_fort_pienc-barcelona-i3916004380940.htm?pag=62&hab=1&ban=1&f=&geo=p&from=list&lo=55,Cuatro Casas Inmobiliaria ofrece un piso totalmente reformado en el “Fort Pienc”. Finca Regia con ascensor.  El piso...,2023-06-23,Eixample,el Fort Pienc
id30785000001954,Apartamento  Carrer de provenza. Apartamento con 2 habitaciones amueblado con ascensor y parking,360000,2,1,85,4235,APARTMENT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-apartamento-con_2_habitaciones_amueblado_con_ascensor_y_parking_l_antiga_esquerra_de_l_eixample-barcelona-i30785000001954.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Presentamos acogedor piso para entrar a vivir  o para personalizarlo a tu gusto, situado en el barrio de l’Eixample Esqu...",2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id14157004382140,Piso  Carrer de sant antoni maria claret. Piso con 3 habitaciones con ascensor,335000,3,1,68,4926,FLAT,Barcelona,Baix Guinardó,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_baix_guinardo-barcelona-i14157004382140.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Presentamos este coqueto sexto piso, tranquilo y con buena luz, orientado a patio de manzana y ubicado a escasos 10 minu...",2023-06-23,Horta-Guinardó,el Baix Guinardó
id5299004351028,Piso  Enamorats. Elegante vivienda totalmente reformada,499000,3,2,114,4377,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-elegante_vivienda_totalmente_reformada_sagrada_familia-barcelona-i5299004351028.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Espectacular vivienda esquinera, en el barrio de La Sagrada Família, muy soleada y luminosa, con magníficas vistas sobre...",2023-06-23,Eixample,la Sagrada Família
id27344003744346,Ático  Reina amalia. Ático dúplex con terraza en venta,375000,2,1,65,5769,PENTHOUSE,Barcelona,Raval,https://www.habitaclia.com/comprar-atico-duplex_con_terraza_en_venta_raval-barcelona-i27344003744346.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Bienvenido a este encantador apartamento, un espacio habitable acogedor y luminoso que abarca unos generosos 65 m2. Situ...",2023-06-23,Ciutat Vella,el Raval
id718004432128,Ático  Meridiana. Ático con terraza de 45m a la venta,299000,3,1,105,2848,PENTHOUSE,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-atico-con_terraza_de_45m_a_la_venta_sant_andreu_de_palomar-barcelona-i718004432128.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,Se vende ÁTICO con terraza de 45m en Sant Andreu. Es IDEAL para INVERSORES y está alquilado actualmente con muy buena re...,2023-06-23,Sant Andreu,Sant Andreu
id39422000000205,"Piso  Carrer de jordà. Piso con 3 habitaciones con ascensor, parking y aire acondiciona",850000,3,2,123,6911,FLAT,Barcelona,Sarrià,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_parking_y_aire_acondiciona_sarria-barcelona-i39422000000205.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso ubicado en una magnífica zona junto calle Mayor de Sarriá. Tiene una superficie de 123 m2 construidos y posee 3 hab...,2023-06-23,Sarrià-Sant Gervasi,Sarrià
id13909004397077,Piso  Carrer de bartrina. Piso de 4 habitaciones en venta en calle bartrina!,317000,4,2,82,3866,FLAT,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-de_4_habitaciones_en_venta_en_calle_bartrina_sant_andreu_de_palomar-barcelona-i13909004397077.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,Tecnocasa Estudi Gran de Sant Andreu S. L. U tiene el placer de presentarles este inmueble:  Vivienda situada en Sant...,2023-06-23,Sant Andreu,Sant Andreu
id11675000002546,Piso  en  Londres 35. Piso en venta en barcelona (eixample),499000,4,2,120,4158,FLAT,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-en_venta_en_eixample_londres_35_la_nova_esquerra_de_l_eixample-barcelona-i11675000002546.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Fantástico piso en venta en el Ensanche de Barcelona. 120 m2 distribuidos en salón-comedor, 4 habitaciones, 2 baños, lav...",2023-06-23,Eixample,la Nova Esquerra de l'Eixample
id42203000000119,Piso  en  Dreta de l´Eixample. Luminosidad y vistas en la dreta de l'eixample,890000,2,2,80,11125,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-luminosidad_y_vistas_en_la_dreta_de_l_eixample_dreta_de_l_eixample-barcelona-i42203000000119.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Te encuentras frente a una maravillosa oportunidad de adquirir un piso en venta en el corazón de la Dreta de L'Eixample,...",2023-06-23,Eixample,la Dreta de l'Eixample
id5020003999848,Piso  en  Sant Gervasi - Bonanova,620000,4,2,122,5082,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-sant_gervasi_bonanova-barcelona-i5020003999848.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,Les presentamos esta fantástica propiedad de 122m² totales con una terraza tranquila y disfrutable todo el año. La vivi...,2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id45461000000057,Piso  en  Sagrada Família. *******fantástico piso en calle valencia*****,345000,4,2,92,3750,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-fantastico_en_calle_valencia_sagrada_familia-barcelona-i45461000000057.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,Visitas con Carlos Barrientos La Casa Agency  presenta fantástico piso en Calle Valencia. Piso ideal para...,2023-06-23,Eixample,la Sagrada Família
id3916004380938,Piso  Carrer d'alí bei. Piso con 4 habitaciones con ascensor,385000,4,2,109,3532,FLAT,Barcelona,Fort Pienc,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_fort_pienc-barcelona-i3916004380938.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Cuatro Casas inmobiliaria presenta. ático con 98m, salón-comedor con salida balcón, cocina con acceso a galería, cuatro...",2023-06-23,Eixample,el Fort Pienc
id14839004384111,Piso  en  Besòs - Maresme. Piso con 3 habitaciones,106000,3,1,50,2120,FLAT,Barcelona,Besòs,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_besos_maresme-barcelona-i14839004384111.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,Tecnocasa de C/ Llull 392 les presenta en exclusiva esta nueva e interesante propuesta inmobiliaria.  IDEAL INVERSIÓN...,2023-06-23,Sant Martí,el Besòs i el Maresme
id4331004412061,Ático  en  Carrer de montsió 7. Finca histórica en pleno corazón de la ciudad,345000,2,2,68,5074,PENTHOUSE,Barcelona,Gòtic,https://www.habitaclia.com/comprar-atico-finca_historica_en_pleno_corazon_de_la_ciudad_calle_de_montsio_7_gotic-barcelona-i4331004412061.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,Fincas Layes presenta este ático en última planta de una finca histórica de 1.900 con ascensor nuevo y perfectamente man...,2023-06-23,Ciutat Vella,el Barri Gòtic
id41336000000003,Piso  en  Carrer de provença 355. Piso con calefacción y aire acondicionado,386054,1,1,57,6773,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-con_calefaccion_y_aire_acondicionado_calle_de_provenca_355_dreta_de_l_eixample-barcelona-i41336000000003.htm?pag=63&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Provença 355 es un edificio clásico de l’Eixample original del 1935, situado en una excelente ubicación, sin apenas tráf...",2023-06-23,Eixample,la Dreta de l'Eixample
id657004402473,Dúplex  en  Passeig de maragall 368. Dúplex con 3 habitaciones con ascensor,663000,3,3,138,4804,DUPLEX,Barcelona,Vilapicina,https://www.habitaclia.com/comprar-duplex-con_3_habitaciones_con_ascensor_paseo_de_maragall_368_vilapicina_torre_llobeta-barcelona-i657004402473.htm?pag=64&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Nueva promoción en el corazón del distrito Horta-Guinardó de Barcelona. Con una ubicación excepcional, que se adentra en...",2023-06-23,Nou Barris,Vilapicina i la Torre Llobeta
